text,label
"Holding my breath at the news that some of Senator Kamala Harris' campaign staff tested positive for COVID-19.

Prayers up, man.🙏",0
"There is no bottom to the hypocrisy &amp; destruction caused by #MoscowMitch. He claims he’s pro-life while blocking a bill to save American lives from the coronavirus. 
He flip-flopped on the Supreme Court for political convenience.

FIRE MITCH, SAVE AMERICA 
https://t.co/RrPZWhopxk",0
Fox News reporter snidely claims Devin Nunes was behind effort to “discredit the Russia investigation” of non-existent collusion. Russian collusion hoaxers loathe Nunes for uncovering the Obama admin’s illegal spying and leaking operation against Trump. https://t.co/LF39YK4aY6,0
I don't believe that any doctor who isn't a quack said it was okay for Trump to mingle with 100 or more people after he had been exposed to Covid and was already not feeling well https://t.co/29AdUbMyGg,0
"I just received a positive COVID-19 test result after being locked down in a secured room at the Capitol where several Republicans not only cruelly refused to wear a mask but recklessly mocked colleagues and staff who offered them one.
https://t.co/wVmgroKsdf",0
Trump has done absolutely nothing to addresss the pandemic surge of the past two months. He doesn’t even acknowledge it. He is allowing Americans to die. And not one Republican criticizes this historic dereliction of duty. It’s criminal. https://t.co/bo1DL9zxPU,0
@MerrittKelly1 @JodiDoering Have been a critical care and ED nurse most of my 45 yrs as a nurse.  My heart breaks for you as I read this.  My heart also breaks for the patient in the next room who tried so hard to avoid covid and is now also gasping with it because of the selfishness of that patient. tbc,0
"Members of Congress have each been paid 16 paydays of $7,125 base salaries for a total of $114,000 since sending you $1,200 to live on 240 days ago. You got 20 cents a day, they got $475 a day. And they took a recess (paid vacation). #coronavirus #StimulusCheck https://t.co/7aWUpYbIBh",0
"@Jonathan_Witt A leading journal refused to publish an article showing that lockdowns are associated with worse pandemic outcomes. Didn’t fault the article. Simply said it would be better to publish it after the epidemic! In the public interest, you see.",1
I had 9 or 10 of these symptoms. Such variety of experience and duration...but #LongHaul syndrome doesnt necessaril corellate to severity of illness. We have a lot to learn #COVID19 https://t.co/6g0iPry6z7,0
Hey @AsaHutchinson My friend’s mom had to be intubated last night &amp; then life flighted from Conway AR to Springfield MO because no ICU beds are available in AR with a Neuro to monitor. She doesn’t have #Covid. Capacity is meaningless when we don’t have docs/nurses. #dosomething,0
I’m old enough to remember Pence’s team - including Katie Miller who was positive and her husband positive - giving Harris nonstop crap for wanting a plexiglass divider at the debate. Now these Covidiots on his team are spreading it around.,0
"@handmadekathy @Just4TheCause @_mamadeb @Charitable_Fury @RisetteMD @swedishchf @flitesurgn @fiski70 @StahpL @alexbellesme @mcfunny @krebiozen @crabb_vicki @cuspenamente @KatLaRue7 @Golfergirl2018 @MikeBlackmon1 @JestrBob @MLAnder87321751 @KStateTurk @StopCensorship7 @provaxtexan @repr13 @Cyn9383Johnson @InsideVaccines @fuiwontdowhatu1 @AndrewLazarus4 @doritmi @Bucklynn123 @SwordtheChemist @hendog451 @YellowSMama @runhack @jkellyca @bigherm3953 @susan_welch7 @ChamberDisciple @lifebiomedguru @drbrignall @UFGator198589 @mission2heal @VeritasEver @Arbiter04032000 @David_5705 @kevinault @MonstaTofu @RogueTrader842 @WHO Exactly.

- There is an outbreak of COVID19 at the White House.

- COVID19 is an ongoing global pandemic 

The CDC does not say that COVID19 is not a pandemic.",0
"Anyone who think this is OK is as sick as #PedoJoe
#SaveOurChildrenWorldwide 
#TrumpIsAmericasOnlyHope https://t.co/n95LKgLp8t",0
"UNCOVERED: How Joe Biden Got Millions In Foreign Bribes!

I can’t talk about this on mainstream television. 

Watch now: https://t.co/iQ5BmMztHo https://t.co/uHLFDY4UVX",0
"@luismen1991 also the Javits Center, which was set up beautifully to handle Covid patients in *less than two days*

https://t.co/KxpWNRSgWk",0
"The coronavirus pandemic changed our world overnight.

How will we deal with the world’s biggest problems in the post-coronavirus world? #DearWorldLive explores this question with leading thinkers, writers, policymakers and activists. https://t.co/B8RQGAXih2",0
"JUST IN: Germany reports over 1,200 daily coronavirus deaths, the highest since the pandemic began.",0
"If restaurants open at fully capacity scares you- stay home
If traveling scares you- stay home 
If bars scare you- stay home 
If going into the office scares you- stay home 
If places without mask mandates scare you-stay home 

Let the rest of us be free, open and make a living.",1
As many problems as I have with Trump I hope he didn’t catch Covid.,0
I’m telling you there’s no way he doesn’t have Covid. He was at the #RoseGardenSuperSpreaderEvent https://t.co/2zr2E2s12y,0
"America's billionaires could give everybody in the country a $3,000 stimulus check and still be richer than they were before the pandemic.

If that doesn't convince you we need a wealth tax, I don't know what will.",0
"#COVID19 can travel 6' but not 6'1.

It lives on all surfaces except Amazon packages &amp; does not exist in Target, Walmart, or grocery stores.

But, it does exist in churches, bars, small businesses, &amp; hair salons (except Pelosi's).

Be home by 9:59pm, or it'll get you at 10:00pm.",1
"@ArtValley818__ #CovidJoe hacking into his hand.  
Nice job ""illegitimate @POTUS ""... moron.",0
Agents raid home of fired Florida data scientist who built COVID-19 dashboard https://t.co/CeES9QYlqJ,0
"Pandemic Is Far From Over, Experts Say, Despite Trump Allies’ Claims https://t.co/FBZpj5niZc",0
"The American people won’t forget that in the middle of a pandemic, Republicans chose to confirm a judge instead of passing legislation to bring relief to those who desperately need it.",0
"At least 10 people who work in the White House are infected with Covid-19.  Let’s just call him what he is; #TyphoidTrump!  He’s a #superspreader!  And not just of disinformation, hate, paranoia, chauvinism, misogyny, chaos and deceit!  Don’t get near him! He will make you sick!",0
"Not for nothing, but awaiting a vaccine without trying to control the spread of the pandemic is not ""learning to live with it."" It's ""learning to live under it."" https://t.co/jbqPeyQ44I",0
"@zev_dr @KhetaAmenti Greatest Frauds/Hoaxes Perpetrated Upon USA:

1. #Scamdemic2020 
2. #BarrySoetoro 
3. #HillaryClinton
4. #BidenCandidacy  
5. #DrAnthonyFauci
6. #ClimateChange
7. #RussiaRussiaRussia 
8. #BLM 
9. #KennedyAssassinationCoverup
10. #CNN  
11. #SystemicRacism 
12. #WhitePrivilege",1
"✈️💼 DEEP DIVE: The foreign worker slump — 

Coronavirus has slammed the door on highly skilled foreign workers — aiding Trump's push to limit American-based companies' hiring of foreigners, @StefWKight writes.

The restrictions may outlast the pandemic. https://t.co/v86nRB75Id https://t.co/x1ITyNqyO8",0
"I just watched a whole White House COVID-19 Response team briefing and never had the urge to shout or rage tweet.

Plus I love how nearly every media question started with 'thank you for doing this'.

Amazed at how much has changed in just a week.",0
"Have you noticed Democrat cities are now lifting lockdowns and allowing indoor dining...

Just a few days after Biden’s Inauguration...

It’s been bullshit all along.",1
"Having worked for several years at CDC, this story is heartbreaking. CDC is an agency w/ science at its core &amp; the MMWR is meant to be a bedrock of scientific integrity &amp; public health import. It is in Atlanta BECAUSE it was meant to be outside DC politics https://t.co/CeQzpNsipw",0
“The President was responsible for those direct payments to Americans in the Covid-19 Relief Bill.” @kilmeade @foxandfriends And the Moderna vaccine has already started rolling out. Very smooth distribution!,0
"Sorry,this old lady is ready to battle,my grandma had 7 sons in WW2,I will fight for America&amp;my children!We the people believe Comm.China,Dems,Soros, Hillary,Barack,Joe,Hunter&amp;cronies spread the Coronavirus in America to destroy Trump’s economy to win 2020! @DonaldJTrumpJr 🙏🇺🇸",0
"@SenTedCruz Things Ted Cruz could have focused on instead of pushing Trump’s “election fraud” hoax for 2 months which helped fuel an insurrection: 
- passing COVID relief 
- reopening our economy 
- getting kids back to school

#GOPHypocrisy",0
@Jim_Jordan @realDonaldTrump Fastest growing economy in history prior to the coronavirus?  Ha!   That’s funny.,0
"If you are deaf or hard of hearing, we would love to learn more about your accessibility to virtual care or telehealth during the COVID-19 pandemic. 
https://t.co/buGYJMTs4p",0
Robert F. Kennedy's Grandson Was the Whistleblower for Jared Kushner's COVID-19 Taskforce https://t.co/NbzBCBhXE9 via @Yahoo,0
"The facts speak for themselves. When it comes to combatting COVID-19, Lindsey Graham is either unable or unwilling to fight for South Carolinians. https://t.co/R7jT0D0GER",0
"The Senate GOP suddenly found the energy to fill a SCOTUS vacancy, but are still delaying a covid relief bill that would help everyday Americans.

Funny that.",0
"This is outrageous. On Christmas Eve, Kevin McCarthy and House Republicans deprived Americans of receiving $2,000 during the pandemic.",0
"@Amy_Siskind “I’ll debate...I won’t...I want a Covid deal...I don’t...I’ll rally...I won’t...There’s a cure...Maybe not...” 
HOME ALONE, ERRATIC,  &amp; OFF THE RAILS.",0
"In just the last week, 1 out of every 220 Americans was diagnosed with COVID.

Wear a mask.

Social distance.

Avoid gatherings and be cautious.

The vaccine's here but COVID is still spreading in your community.",0
"Here we go, the Friday thread for our daily news roundup for skeptics, seculars, and the reality-based community. Today's Morning Heresy: ""Good Faith In, Bad Faith Out"" https://t.co/NA9VdqGu0j

Fair warning: It's mostly unpleasant COVID stuff. 1/8 https://t.co/63z9RoRajf",0
